video_id,view_count,guest_name,transcription
lOjcEGL4Oqo,5453,Jason Furman," The conceptual error is that every time the United States has a trade deficit with a country, that is evidence that the other country is doing something wrong and hurting us and taking advantage of us. That is the core idea here and the core thing the president is trying to solve. I don't think he'll solve it by the way. And just to give an example of this, take Madagascar. We run a trade deficit with Madagascar right now. They sell us vanilla beans. They don't buy very much from us, mostly because they're really poor. We're not going to make America great again by selling more to Madagascar. We've now put a huge tariff on Madagascar. What will that mean? Probably won't mean that they buy more of our stuff and make America rich. It means we're going to buy less vanilla beans and have less of that in our country. And so a lot of these trade patterns just have to do with what country has what? What country is able to do what? What country has comparative vantage, resource endowment, and instead Donald Trump thinks it's unfair and we can make ourselves rich by doing something about it. Everyone makes different things. Everyone buys and sells different things. Now, there's the aggregate trade deficit. You could argue that that's too high, but that's too high, mostly because we're borrowing too much from the rest of the world. And the main thing driving that borrowing is our budget deficit. So if you wanted to worry about the overall trade deficit, you actually want to look to underlying macroeconomic drivers. But that, of course, is the opposite of what they're doing."
SC7Uug1Wq8I,2715,Jason Furman," I don't think it's the end of days or Armageddon, but that's not to say that our Turkey is a good idea. You know, not starving to death is a pretty low bar. You know, not having Armageddon is a pretty low bar. So what we're talking about here is, you know, some meaningful short run pain. If you're in the markets, that might be tens of thousands or hundreds of thousands of dollars lost. If it's just your income and purchasing power, I'm you're talking about a couple thousand dollars lost. Then it's not just short term pain, long term, there's also more pain. This might be just a couple tenths off of our economic growth rate per year because we have less globalization. Well, a couple tenths really accumulates over time. I mean, the way I think about it is the United States and Argentina were quite similar in the year 1900. They're very different now. Why? Because the United States grew 0.7% percentage point per year faster than Argentina, year in and year out. And so if this moves us sort of one-third of the way to Argentina, that wouldn't be a good thing."
qYn8_N1yDZI,9807,A.B. Stoddard," I do find among my friends and peers and family people who are not following this closely, they believe that there's like this 100-day sprint and then it will end and that I think that they believe there's some guardrails that are going to magically appear like airbags in a car accident. And 2ZWiles, the Chief of Staff, will have a conversation with a very high ranking person of the CIA and all this nonsense will be stopped. That's not what happens. It accelerates and it grows because the more power you give and the more it'll take and the less pushback he gets, the freer he is. And so I think what we've seen in the last couple of months is that he's been given permission and he will take it. That's where Trump is. And he believes his pathologies create a story for him that this is what the people want. Now they adore everything he does."
CUHJXnlKohI,4951,A.B. Stoddard," This talk of the third term, and whether or not your vote is going to count, I think, alongside to kitchen table issues is absolutely essential to try to educate the public on what's coming. The Trump in the end intends to control the rule of law, the courts, you know, everything, but he wants to control elections and he wants to find a way to a third term. I don't care for publicans and say, of course he's saying that he doesn't want to be in lame ducks, so he doesn't really need it. And the 22nd Amendment, no, Democrats have to push this into the debate. Okay, Republican, Congressman, or Senator, are you really opposed to him running a third time? Do you want him when he's 82 to run again when you said Biden couldn't? Where are you? We need you on the record. What will you do to stop it? I'm with Liz Cheney. He never intends to leave. He intends to die there. That's my belief. You'll have other guests on this show that disagree and you don't have to agree with me. That's my 100% opinion. I don't waver on that."
FrdJxgUjpcA,2519,Steve Vladeck," This is not business as usual and it's not close to business as usual. And if you look for business as usual, you'd have real trouble finding business as usual. The overarching problem is not any one particular thing that Trump and the executive branch have done over the last 50 days. It's all of it. It's the aggregation. We've seen individual flashpoints for some of these legal controversies before Bill. We've seen presidents claim the power to not spend at least certain money Congress has appropriated, we've seen firings that have been controversial, if not unlawful. But we've never seen it at this scale and we've never seen such a wholesale attempt on the part of a president, basically to clear out and hollow out the executive branch. We've never seen, I think, such a wholesale effort to install loyalists in all of the relevant positions of government. Not to sort of put this all on the executive branch, we've never seen Congress, I think so completely abandoned its own institutional interest, even though we may have been sliding toward that for years."
4jTP4hKE0pY,8075,Steve Vladeck," No matter how things go from here, even on the optimistic account, we're going to look back at this period with a lot of regret and a lot of woe. But, right, the critical point, and I think this is a point that is underscored by history, is the time to sort of lay down the marker and stand up, is earlier rather than the later. You fight the war not when it's best for you to fight it. You fight the war when you can minimize the damage. Minimizing the damage isn't going to make everybody whole, but we should be all invested in minimizing the damage at this point, as opposed to any scenario where Trump has given more of an opportunity to make it worse."
yiG4oMsgULM,16199,Anne Applebaum," In terms of whether the Europeans can help Ukraine, and the answer is yes, their help has been really key so far. Missing peace is that Europeans are part of NATO and the Supreme Allied Commander of NATO is an American. So all of the decision-making processes all run through the United States, the assumption that the US would lead has been part of the NATO structure. Rethinking that structure or rethinking how Europe could act together differently outside of that structure is not something you can do in five minutes. I mean, there is something like a coalition of the willing emerging, and it certainly includes Scandinavia, the Baltic States, Poland, now Germany, UK, France, maybe Italy, maybe Spain, they're a little farther away from the war and they don't feel it is sharply. There's clearly a group of countries who feel directly that Russia is a threat to them, economically, as I said, in cyber, in sabotage in many other ways, and you'll see them working together. They will be making heavy defense investments. I mean, the big argument in Germany is gonna be how much money can we finally borrow money? Germans have weird rules about debt. You're not allowed to have debt in Germany. Maybe it attempt to create a defense bank. I mean, basically, they need a lot more defense spending right now."
0Z3btxMQjGc,16043,Anne Applebaum," This is not a conservative movement. This is a radical movement. These are people whose understanding of the world comes from online conspiracy theories. They are skeptical of science. They are skeptical of all existing institutions, whatever they do, whether it's the FBI or the Army. They're not the kinds of people who have ever been in the US government before. There's a quality of difference. You see online, people saying, oh well, you know, Reagan started it, and this is the obvious conclusion of the conservative revolution or the conservative movement. No, this is not. This is a break from the conservative movement. It's a break from 80 years of foreign policy. It's a break from more than 100 years of having an independent civil servant."
GaY7PuSd8jg,1292,Renée DiResta," Elon Musk, when he bought Twitter, significantly changed how content was weighted in the feed. Blue checks, all of a sudden were for sale, and their content would be ranked higher, their replies would be ranked higher. People could monetize influencers who wanted to make money, wanted to be more sensational, and then the algorithm would curate that because people would engage with it. And so you would see a very different style, like your feed, when people say my feed on X is totally different now, that's because the incentives are different, and the way that it's ranked is different. And the person who controls that is X, which is now owned by one person. So what's the alternative? It's to move to platforms where you have better control over your own feed. Blue Sky is really the only thing that's doing that. It's new. I think it's still kind of red as like, live Twitter because of the sort of early adopters. I think threads is starting to get at, again, this like here are different ways that you can view your feed. Maybe other platforms will start to move into that mode."
S31giVAfZpk,881,Renée DiResta," I had an anti-vaccine account so I could follow anti-vaccine news without it polluting my main feed. A mad account would get recommended flat-earth content. It would get recommended chemtrails content. And then I would join the flat-earth and the chemtrails groups. And this account never posted. It just joined. After the chemtrails, I started getting pizza gate, right? This was around the election around 2015, 2016 timeframe. The Hillary Clinton emails and all that stuff. And so I wind up with pizza gate. I locked back in thing I wanted to get some screenshots related to some chemtrails stuff that I was paying attention to. I wound up seeing QAnon content. And this was before QAnon was really in the news. It's this progression. So if you like one conspiracy, the algorithm thinks you'll like other conspiracies. Exactly. QAnon wouldn't have existed to the extent that it does today without the recommendation engines pushing all of those people into those groups. There were many of them by that point because the algorithms were bringing them together. Well, conspiracy theorists will talk all day long because they're in there digesting the Q-drop figure out where the pedophiles are, where the children are, whatever."
2qJcH4Sh35A,5810,Ryan Goodman," from a legal perspective, the most important element is the executive authority that the Trump administration is claiming. And what I mean by that is what constitutional power are they asserting behind all of these executive orders that is different in character than anything that's proceeded at including the first Trump administration? We had a piece published at Jess Security. I thought it was one of the most important pieces we published since January 20th, which is by the former dean of NYU Law Trevor Morrison and Adam Cox, two of the most level-headed legal scholars. And their entire piece is actually looking at these executive orders across the board and then saying, actually, there's an assertion here of what they call a quote unquote dictatorial theory of executive authority, meaning that the Trump team is claiming that just as president, he can completely override congressional statute. The first branch of government doesn't matter."
1wb8pTEGTD8,2080,Aaron Reichlin-Melnick," when you look at the National Guard, which is many of them proposed, National Guard troops don't wanna do this. I think it's pretty easy to say you don't join the National Guard because you wanna go around rounding up grandmas. That is a major challenge for the United States if they go down that path of trying to co-opt the military for this. You know, National Guard recruiting is already difficult. Military recruiting is down significantly. Military recruiting is in many ways the highest among immigrant communities. And there are very high numbers of people with green cards and others coming from, you know, immigrant backgrounds joining the military by comparison to people who've been here for a few generations. So if they actually start using the military to go into immigrant communities, you could be ordering a National Guard troop to go arrest their own family member. I mean, I don't think that's particularly likely scenario, but it's the kind of thing that would, you know, hurt the US, I think a lot more than people are really thinking about."
YjaPyQIshwc,8924,John Bolton," President got elected, he runs the executive branch. You might or might not like some policy, a subordinate or a cabinet member is advocated, but if the president advocated, he's entitled to a person who agrees with him in the position. The role of the Senate, and I think is envisioned by the framers, was to look at competence and moral fitness for the job, where a lot of these nominees had trouble. Part, this was Trump induced because his people were saying, he's totally in charge, he's invincible, he's gonna get whatever he wants, these 53 Republican senators, just a bunch of wicks, spittles, and they'll acquiesce very quickly, and then they did so difference between, at the high bar of expectations, what happens was pretty dramatic. That's why I think a gathered in particular is vulnerable, and that may bring some people back down to earth, and he'll get better advice on the politics of navigating the Senate than he's gotten so far."
7B8svXBm8CY,23073,John Bolton," He does not have a philosophy. There is no Trumpism. He wants to do what he wants to do. He doesn't think in terms of policy. He thinks in terms of what Donald Trump wants and how that will benefit him. It's ad hoc, transactional, episodic, inconsistent, and there's been no change that I've seen in his behavior. What some people say, well, he's gotten worse over time. He got worse during the first four years. He got worse during the intervening four years. I don't think that's right. I think what has changed is that behavior and statements that I and many others saw in private in the first term. He now has no inhibition about saying publicly. I mean, he curses like a sailor in some of these rallies and people just think it's great. His focus on what benefits Donald Trump, what makes him look good. That's going to dominate all of his calculations for the next four years, because that's always got."
OjJ-m5icwIg,4049,Ron Brownstein," I take it as performancely will influence both. Even the most spirited campaign couldn't overcome a negative verdict on Biden's performance. If Trump is a success, Republicans will be in a very strong position in 2028. If in fact he goes ahead with massive tariffs and mass deportation that cause inflation to spike again, and if he pursues a series of these policies that people continue to express reservations about, but kind of hope wouldn't happen. Or, you know, the cultural gains among Latino men are probably real. The decline was so uniform. Says to me that it was bigger than anything targeted at any one group, right? It was essentially a shared national verdict on the past four years. If that's the cause, if that's the driving factor, then the shared national verdict on the next four years is gonna be the most important factor in 2028."
YgCjoJWg1Ak,5274,Ron Brownstein," The magnitude of it was startling. Everyone expected in states that weren't being fought. Trump would improve whether they were blue states or red states because you can't have 75% wrong track, 60% disapproval of the president and not have an erosion of his party's position. But the idea that you could hive off or put the swing states under a dome and in those states you could counteract the underlying trend by spending money to focus people on what they didn't like about Trump. That worked in 2022. It worked to a slight extent in 2024, but not nearly to the extent they needed. And essentially we saw a nationwide uniform verdict. Voters were dissatisfied with what they got over the past four years. And whatever doubts they had about the alternative, that seemed to them less risky than continuing on the course that we are on. As we have seen in elections like Carter, HW Bush stability is risk."
ztqRX-WTHQg,3136,Ron Brownstein," Harris is winning the campaign, the candidate war, and the campaign, better campaign. Trump's winning the paid media or the other judge. Like the week before the first debate, a Republican strategist said to me, if we win this election, it won't be because of the interactions between Trump and Harris, either at the debates or in the day-to-day driving of the news cycles. If we win the election, it will be because we basically run the campaign against her that we've run against Democrats for Senator and Governor forever in these swing states, basically portraying them as an extreme cultural liberal who are soft on prime immigration and won't keep you safe. It's basically like whatever craziness is happening around Trump. You know what he's talking about? You know, Arnold Palmer's junk or animal lector, whatever is happening with Trump himself. That campaign, that ad campaign is like motoring forwards. It's the terminator."
dnMGLuU29LM,1799,Ron Brownstein," The exception of John Kerry in 2004, Democrats in this century have won women voters by somewhere between 11 to 13 points, pretty consistently Biden pushed that up a little higher, maybe to 15 points. Harris might push it up a little more than that, and it is possible that Trump will run a little better with men than he did last time because you are seeing improvements certainly among Latino men. He is gonna run better with Latino men than he did last time. Maybe a little bit better with black men and probably somewhat better among young white men. You know, younger white men that he's put a lot of effort into courting, I would not be surprised if Harris wins women by more than Biden did and loses men by more than Biden did."
a4Lm5LW4Rfk,1960,Jason Furman," We're in a place in the United States right now where if all we had was our native born workforce, we would have shrinking employment. Every month you would wake up and you would get the jobs number and it would be a negative number. I mean, that wouldn't even be because you're in recession. That would just be because some people were getting older and retiring and the fertility rate is below two. So you're below the replacement rate you need. So the only reason that we're not Japan that we have a growing workforce is because of immigrants. I don't think it's great that we've created an economic system that basically can't function without undocumented immigrants. I would much rather that we have a lawful system that expands legal immigration. As part of that expansion, you could weight it more heavily towards a point type system based on on skill-based immigration, but I think there's a lot of room for a lot of different types. And then at the same time, you can tighten up the border. It's not something Harris seems to want to go near. And then Donald Trump, he wants to expel a lot of people in this country, which I think would be inhumane."
5YfICpVlFKE,18546,James Carville," What I think she has license to do is I think the point is whatever we consider it's a base will allow her greatly way in appealing to more online voters. And that's that it in Trump doesn't have in abortion. He's caught. He doesn't have very much strategic space at all. Because if he goes one way, the pro-life people get furious, he goes another way in the people that he needs to supplement his base get furious. He sees he's caught in a pretty, pretty bad place there. And I can't think of an issue where she doesn't have space to operate."
QIa9noVgK1E,10998,James Carville," actually think that the demographic that may have the most elasticity in this cycle might be white college nails. A, that they are tended to be much more pro-choice than non-college white males. B, they're probably doing because of the markets and other stuff of them. I don't have figured in front of them, but I'm pretty safe in saying that more college white males and stock market than other demographics. And then we are the least fashionable demographic in America. But you could listen to NPR for two weeks and not even know that we exist. All right, but I do think there's some elasticity and upward movement for her among college white males."
p4Xj_pNilJI,2864,Doug Sosnik," There are seven states that are considered the most competitive. She's clearly much more competitive in the Sunbelt States. There's were all kind of loss for Biden by the time the debate was happening, certainly after the debate. And these are safe, disproportionately younger voters and non-wife voters. And those are the groups that left Biden compared to how they voted in 2020. She's largely gotten most of those back. The question is, oh, in those states, is she able now to make them much more competitive, but fall short? And then you go to the Midwestern states, where there's some evidence that she's running behind the Biden was with these nine-college whites. She could end up in the worst of both worlds, where she does well enough in the Sunbelt to make it really close, but not win. And then in the West Belt States, the margins work against her."
q_pTEUy6o7g,1079,Doug Sosnik," Harris is currently winning the fight to define what this campaign is about. So far, she is winning the battle about the campaign being about change and as she is the change candidate and making the campaign about the future and not about the past. I think she's also done an excellent job of defining who she is on her terms. Prior to the convention, I think there was a stellar rollout and I think the convention was was hitting on all the points that she was attempting to make before it. And so I think while not complete, she's off to a very good start and the polling reflects the significant uptick and favorable views towards Harris although it's not solidified."
1_m2f9kJkhw,13161,James Carville," something is going on at Marlago. I'm not sure what it is, you know, that was that Black journalist thing. You know, some people actually think that was planned. If it disguised Las Sivitas, Susie Walsh, they're not stupid. I mean, if one elections before, all right? And what's coming out of there? They don't know where to go. They let it get away from them. I mean, if you and I were running that campaign, we looked at, I'd say, Bill, but there are three things can happen. Biden dropped out its Harris. Biden drops out its open thing, but you would have a plan that you would pull off the shelf. From what little bit I can read, they were just standing there feeling good about themselves and then they got hit in the mouth and then there was no concerted, organized, thought out reaction, which is pretty amazing."
DuuilC1-e00,9287,James Carville," parts of the Democratic Party, not Joe Biden, not Democratic primary voters, lost their minds. And everybody thought this was the wave of the future. The identity politics had been essential to any discussion of politics. And of course, it was a giant mistake. She bought into that. And you know, to a guy like me, you could see this coming. So I went back and looked in April 27th, 2021. I did an interview on box and I said, this stuff is killing us. This is the dumbest thing that you can imagine. And I, you know, I'll give myself credit. I was right. You know, I called defund the police to three stupidest words in the history of English language. And of course, no one's talking about it now."
pwbii06y9hg,3370,Doug Sosnik," Let's say Trump wins. If you said to me, when was the defining moment in this election? I would say was in the summer of 2021. Trump, never for a day had a job approval of over 50 percent. Biden had job approval from the mid to high fifties from January 20th taking office until beginning of July 2021. There was a confluence of events that really sort of defined the Biden presidency politically. Substitutely, I think he's going to be in great shape 40 years from now. People look back at what he accomplished, but we're talking about the politics of getting reelected. Starting with the 4th of July, where essentially Biden declared victory over COVID and told the country we'd be back to normal Labor Day. August, you had the withdrawal of Afghanistan. September was the first month that we had over 6 percent inflation. And then at the end of September, early October was the beginning of supply chain problems. I went under water in those 90 days and essentially never recovered."
L3nMbqv3Aao,1232,Doug Sosnik," She's got to consolidate the base first. She's got to pull together the parties and reassure people that she's up to the task. To me, if I'm looking at this from the Harris standpoint, I want to create a really positive first impression for the country, because most people don't know her, and also for kind of lapsed Democrats. But I view the target here is to neutralize the inherent advantages Trump has in the short term. It works as quickly as possible to secure the de facto nomination. I want to be out there as fast as I can to try to define her. But the tipping point for me about how to win this election is how the party leaves Chicago at the end of the convention. And leaves Chicago as sort of a normal candidate who's been running for president for a while, which I think is doable, but damn hard, that to me would be the goal of our running the Harris operation."
eqrdSzSM3zs,1338,John DiIulio," What was it called with my guy? We said that wars the continuation of politics by other means they see administration public administration as the continuation of politics by other means. And for 46 years now, the civil service reform act of 78, that's been the battleground. That's been, you know, the ground zero in partisan and ideological battles over the extent to which the president can and should control the federal bureaucracy and its workforce and the concomitant battle over unionization public employee unionization. Schedule F, however, is not just the latest salvo in this battle. It is really the first use of nuclear, rather than conventional weapons. I can go through and talk about what I think it purports to accomplish, how it purports to accomplishment and accomplish it and why the key underlying understanding or the background facts really don't support it."
o_-ANM_9k2A,5422,James Carville," The age issue is going to be huge. All right, and up to it out there. Nancy Pelosi, Stenyoria, Jim Clyburn, Al Ruzzi, and Epoch. All of them are younger than Biden would be at the end of the second term. As of this moment, there's 33 million, 361,000, four-hundred and eleven people that live in the United States. Could we please find somebody under 75 to be our president, Harris? She should obviously be a top-tier candidate, As Wood Gavin Newsom, you know, Jay-Enzli, Jared Pugas, Amy Klogechar. I'll give you one that I would look at real close, JB Prescott. All right, Gretchen Whitman, not Big Gretchen. I mean, probably the most successful Democratic state anywhere in the country. I mean, she has a hell of a story to tell."
lr_87GS9KjE,6972,Anne Applebaum," Part of the difficulty is that it's not like there are these two geographic blocks, you know, and there's a Berlin wall that divides them. In fact, there are different actors on both sides, and we have autocratic actors inside the United States, and there are democratic actors inside Russia. And you have to think of it more. It's not a cold war. I actually very much dislike this cold war 2.0 language. You know, it's not about just lining up all our ducks on one side and shooting at the other side. It's not going to be like that. A lot of fighting the war is going to be about internal reform, making our system more resilient, and doing so together with other allies in Europe and Asia, and even working with democratic movements in other places in Russia, in Iran, in China, and so on. And so beginning to think like that, and I think we're still really just at the beginning."
SDP3hr8dIvs,1647,Jason Furman," The one place that former President Trump has been completely explicit is on tariffs. He's spelled out exactly what he do, which is 10% tariffs on every single country in the world and every single thing that we buy from them. So what would this do? It would raise consumer prices, which would obviously show up as inflation. It would lead to reactions. There's not like other countries are going to sit there standing still and just let us put tariffs on. They're going to put tariffs on us. The net effect on things like American manufacturing are completely ambiguous and could easily be negative for a number of different reasons. You raise the price of steel and it makes it harder to make cars. The tariffs that we get on our exports will hurt American manufacturing. And overall, you look at the totality of his policies and for a variety of reasons, they would probably strengthen the dollar, which will make it harder for exports. And for manufacturing."
AWCVLqL63es,1056,Jason Furman," I just came back from a meeting with economic policy makers and economists in Europe, and they are just to a person incredibly jealous of the United States. They would love to have our short-term economic recovery. They'd love to have our longer-term productivity. They'd love to have our stock market. They would love to have our technology companies. We are just, we really, really are right now economically the envy of the world. I think it makes a lot of sense that we worry about our problems and figure out what we can do to make it even better. I don't think when voters go to the ballot box telling them you're in better shape than Germany means a whole lot, but we should be able to at least step back and say, well, we talk about all these problems and all these worries. The big picture is a really quite extraordinary American economy."
9gDYRFhwU-0,15137,Anne Applebaum," Instead of one war, there are now three wars. There is the Land War, which is the thing you read about the most. And in the Land War, Ukraine is very much still on the defensive. There is a second war, which is taking place in the Black Sea. And this is mostly Ukrainians using long-range missiles drones to attack Crimea and targets in and around Crimea. And then there's a third thing happening, which is very hard to understand, because we don't really have any good reporting on it. And this is almost like a long-range duel. So there's the Russians trying to hit Ukrainian power plants, Ukrainian infrastructure, and basically the Ukrainians trying to hit Russian infrastructure, and especially Russian oil refining capacity. So it's almost like there are these three spheres of the war, and Ukraine is doing not so well in the first, much better in the second, and the third is a kind of ongoing duel."
lCzRJPSRKeE,11455,Anne Applebaum," The interesting thing is we're talking about countries that do not share ideology. So communist China, nationalist Russia, theocratic Iran, but they do share a common interest and the common interest is undermining us and us, I mean America, Europe, the liberal world, the democratic world, because both because their own oppositions are inspired by and use democratic language and because chaos and uncertainty offer them business opportunities in the western world and increasingly they've concluded that what benefits them is the rise of illiberal and radical parties. When that happens, the western world or the democratic world loses its sense of community and solidarity, it loses its ability to make group decisions."
aznRJaopeKeE,6113,James Carville," the president's campaign, I think the economic messages, things are better than you think they are, which if left alone, maybe some consumer confidence numbers might look a little bit better, but you got to let people come to that conclusion, because if you come to the conclusion for them, and they don't think it's a good economy, they said, well, how can this guy fix something that he doesn't even think it's broke? There's no no message in that says, you're going to be happy with what you're going to see. He could say, we have unfinished work, I have a record to build on, not to sit on, but we've created a foundation by chips and new green energy projects and you know, they create anything like that, but have the some future conclusion that it's all going to get, it's all going to get better."
SSd86JwBTRc,2895,James Carville," They should run against MAGA and not Trump. MAGA is less popular than Trump. And what I would think that Biden's gonna say is you've been overtaken by this MAGA movement. We need a lot of people who voted for Trump. They're just not all of them are MAGA. And if we can drive a stake between MAGA and them, and them, we could get some of some could stay home because they're not comfortable with it. I think that's a potential to tie him to the movement because the movement is called NBC Poe is a 24% approved piece, 42. I think you have an opportunity there, but you gotta take opportunities at every point. And I think there's only so much Biden can do."
GNGzXKl-MzQ,20937,James Carville," The Democratic problem is, I don't see how we can replicate the 2020 coalition. In other words, 70 out of 100 people who voted in 2020 will under 30 and up that President Biden got 62%. Black was 12% share. So, about every 100 people had voted black, Biden got 90%. I don't think you're going to hit those numbers this year so you have to make it up somewhere else. Now, the good news is we do seem to be doing somewhat better with older whites, which is good because they vote, you know, higher than other people."
